family,recordId,field,hasValue,stageReady
dd_routing,california|dd_routing|regional-center-of-the-east-bay|regional_center_root_from_dds_directory|790f27d65ff92d0cc2975038765940a87a6b00eb8367f0fa75c261b978711c13,supportingPageLocation,1,0
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,authority,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,agency,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,provenanceUrl,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,sourceRole,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,sourceUrl,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,finalUrl,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,artifactPath,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,sha256,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,fetchedAt,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,supportingText,1,1
dd_routing,california|dd_routing|regional-center-of-orange-county|regional_center_root_from_dds_directory|aecb1f20beff4d95796ff88732874d510871f255260eb16179faf642c0a25a49,supportingPageLocation,1,1
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,authority,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,agency,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,provenanceUrl,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,sourceRole,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,sourceUrl,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,finalUrl,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,artifactPath,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,sha256,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,fetchedAt,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,supportingText,1,0
dd_routing,california|dd_routing|san-diego-regional-center|regional_center_root_from_dds_directory|0ee1544d09b83e1018fbe8efa5c753be85e274926321b5036c133d1e388bece7,supportingPageLocation,1,0
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,authority,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,agency,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,provenanceUrl,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,sourceRole,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,sourceUrl,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,finalUrl,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,artifactPath,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,sha256,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,fetchedAt,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,supportingText,1,1
dd_routing,california|dd_routing|san-gabriel-pomona-regional-center|regional_center_root_from_dds_directory|836d08b273f7be0ec89a4cf407920e6eb2637c80ecd20abb0a154bfe45fc129c,supportingPageLocation,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,authority,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,agency,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,provenanceUrl,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,sourceRole,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,sourceUrl,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,finalUrl,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,artifactPath,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,sha256,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,fetchedAt,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,supportingText,1,1
dd_routing,california|dd_routing|south-central-los-angeles-regional-center|regional_center_root_from_dds_directory|64bbb481683438bf481da0cfef92d740cd283df7c723033c4708a88a012bb1db,supportingPageLocation,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,authority,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,agency,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,provenanceUrl,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,sourceRole,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,sourceUrl,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,finalUrl,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,artifactPath,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,sha256,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,fetchedAt,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,supportingText,1,1
dd_routing,california|dd_routing|tri-counties-regional-center|regional_center_root_from_dds_directory|e2c5cf1df337e52c5e250d6f8bfca9512a8fa724228d3660850ff57b3bee0110,supportingPageLocation,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,authority,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,agency,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,provenanceUrl,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,sourceRole,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,sourceUrl,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,finalUrl,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,artifactPath,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,sha256,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,fetchedAt,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,supportingText,1,1
dd_routing,california|dd_routing|valley-mountain-regional-center|regional_center_root_from_dds_directory|9196fc98ada2fd15a6363f17d0ab1b786ea7d22dd53aeec3dbb32bedba1fe2bd,supportingPageLocation,1,1
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,authority,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,agency,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,provenanceUrl,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,sourceRole,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,sourceUrl,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,finalUrl,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,artifactPath,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,sha256,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,fetchedAt,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,supportingText,1,0
dd_routing,california|dd_routing|westside-regional-center|regional_center_root_from_dds_directory|9010e80dc26a0defd585182e9057650d1b45cefafa4d63c06b57be16a425fe69,supportingPageLocation,1,0
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,authority,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,agency,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,provenanceUrl,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,sourceRole,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,sourceUrl,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,finalUrl,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,artifactPath,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,sha256,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,fetchedAt,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,supportingText,1,1
dd_routing,california|dd_routing|early-start-frc-directory|regional_center_early_start_and_family_resource_center_directory|3d5cc97ae5e996d38e2f3304938d29e0dfd36892a8a84bc10d71bf325810c9fb,supportingPageLocation,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,authority,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,agency,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,provenanceUrl,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,sourceRole,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,sourceUrl,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,finalUrl,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,artifactPath,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,sha256,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,fetchedAt,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,supportingText,1,1
education_routing,california|education_routing|special-education|parent_procedural_rights|72a44410f1249ab52af60978068eb2699a5bab1892cc241201d731dc62eef975,supportingPageLocation,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,authority,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,agency,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,provenanceUrl,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,sourceRole,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,sourceUrl,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,finalUrl,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,artifactPath,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,sha256,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,fetchedAt,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,supportingText,1,1
education_routing,california|education_routing|special-education|laws_regulations_policy_index|f0bfd717a2fa9bf883c923649e079cc53472fa92cbdc6537d554ede2dcd03f5f,supportingPageLocation,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,authority,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,agency,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,provenanceUrl,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,sourceRole,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,sourceUrl,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,finalUrl,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,artifactPath,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,sha256,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,fetchedAt,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,supportingText,1,1
education_routing,california|education_routing|iep|iep_resources|cf72191a9a82addd0826729fdeb184bfc638d45700473ad729a4399de2465df0,supportingPageLocation,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,authority,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,agency,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,provenanceUrl,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,sourceRole,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,sourceUrl,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,finalUrl,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,artifactPath,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,sha256,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,fetchedAt,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,supportingText,1,1
education_routing,california|education_routing|selpa|selpa_directory|4b88138201948d7d8bd42b7b70da2f8a80be8f92dd32625f9f746825a3331e54,supportingPageLocation,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,authority,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,agency,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,provenanceUrl,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,sourceRole,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,sourceUrl,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,finalUrl,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,artifactPath,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,sha256,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,fetchedAt,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,supportingText,1,1
education_routing,california|education_routing|school-districts|california_school_directory|e1053d5a62b1362a3b6d30d88d7b261917b51ffe958d0b2584b44fba9d924515,supportingPageLocation,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,authority,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,agency,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,provenanceUrl,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,sourceRole,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,sourceUrl,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,finalUrl,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,artifactPath,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,sha256,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,fetchedAt,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,supportingText,1,1
education_routing,california|education_routing|school-districts|public_school_and_district_data_index|a63edeb01f1ba2f26baf0c4fc799e1703a233bb4949924890a622477b574b9e8,supportingPageLocation,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,authority,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,agency,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,provenanceUrl,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,sourceRole,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,sourceUrl,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,finalUrl,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,artifactPath,1,1
education_routing,california|education_routing|special-education-family-support|family_involvement|e524c808de1d2d542e700d38521a5ed83a76c46fbfcbc376c4ffb98da7515132,sha256,1,1
